Timestamp,Target,Target_trend,minutes,hours,dayofweek,month,quarter,lag1_Target,lag2_Target,lag3_Target,lag4_Target,lag5_Target,lag6_Target,lag7_Target,Target_cos_6219,Target_sin_6219,Target_cos_327,Target_sin_327,anomaly
2022-01-09 01:30:00,0.5640444157276511,0.5777521055814065,30,1,6,1,1,0.6126090240742678,0.5935766937552088,0.6022035191428594,0.5680780533711097,0.601526313072209,0.5454148393371804,0.6017751999482527,0.9835094028373548,0.18085700022534296,-0.9511969103842947,-0.30858457135017636,0
2022-01-09 01:40:00,0.6166925655671363,0.577802420726076,40,1,6,1,1,0.5640444157276511,0.6126090240742678,0.5935766937552088,0.6022035191428594,0.5680780533711097,0.601526313072209,0.5454148393371804,0.7052289843433903,0.7089796045317455,-0.7418251136079939,0.6705933945547682,0
2022-01-09 01:50:00,0.530995850316676,0.5778527358707456,50,1,6,1,1,0.6166925655671363,0.5640444157276511,0.6126090240742678,0.5935766937552088,0.6022035191428594,0.5680780533711097,0.601526313072209,0.17563776555252558,0.9844548619981092,0.21131985786167343,0.9774169620347921,0
2022-01-09 02:00:00,0.5367372911111257,0.5779030510154152,0,2,6,1,1,0.530995850316676,0.6166925655671363,0.5640444157276511,0.6126090240742678,0.5935766937552088,0.6022035191428594,0.5680780533711097,-0.4165425815970682,0.9091162069375124,0.952590037450698,0.30425683320129027,0
2022-01-09 02:10:00,0.5923634804324324,0.5779533661600847,10,2,6,1,1,0.5367372911111257,0.530995850316676,0.6166925655671363,0.5640444157276511,0.6126090240742678,0.5935766937552088,0.6022035191428594,-0.8602865318043972,0.5098108307950724,0.7387686417626146,-0.67395911889982,0
2022-01-09 02:20:00,0.5618270559196821,0.5780036813047543,20,2,6,1,1,0.5923634804324324,0.5367372911111257,0.530995850316676,0.6166925655671363,0.5640444157276511,0.6126090240742678,0.5935766937552088,-0.9974643854083968,-0.07116740715980373,-0.2157614303616356,-0.97644610971026,0
2022-01-09 02:30:00,0.5905704279142956,0.5780539964494238,30,2,6,1,1,0.5618270559196821,0.5923634804324324,0.5367372911111257,0.530995850316676,0.6166925655671363,0.5640444157276511,0.6126090240742678,-0.7791923375906166,-0.6267848921600381,-0.9539634743662321,-0.2999228060269964,0
2022-01-09 02:40:00,0.5334318949945802,0.5781043115940934,40,2,6,1,1,0.5905704279142956,0.5618270559196821,0.5923634804324324,0.5367372911111257,0.530995850316676,0.6166925655671363,0.5640444157276511,-0.2832523914129445,-0.9590454018235258,-0.7356968994803823,0.6773109124286661,0
2022-01-09 02:50:00,0.705701045198158,0.578154626738763,50,2,6,1,1,0.5334318949945802,0.5905704279142956,0.5618270559196821,0.5923634804324324,0.5367372911111257,0.530995850316676,0.6166925655671363,0.31362552917069275,-0.9495467484291665,0.2201985430468311,0.9754550741269702,0
2022-01-09 03:00:00,0.6091847486072577,0.5782049418834325,0,3,6,1,1,0.705701045198158,0.5334318949945802,0.5905704279142956,0.5618270559196821,0.5923634804324324,0.5367372911111257,0.530995850316676,0.7987419021162826,-0.601673810136076,0.9553171927417903,0.2955825794121587,0
2022-01-09 03:10:00,0.6030486908903604,0.5782552570281021,10,3,6,1,1,0.6091847486072577,0.705701045198158,0.5334318949945802,0.5905704279142956,0.5618270559196821,0.5923634804324324,0.5367372911111257,0.9992238214192657,-0.039392317884067864,0.73260995025458,-0.6806487058593308,0
2022-01-09 03:20:00,0.649298397185486,0.5783055721727717,20,3,6,1,1,0.6030486908903604,0.6091847486072577,0.705701045198158,0.5334318949945802,0.5905704279142956,0.5618270559196821,0.5923634804324324,0.8436288581613227,0.5369267637931853,-0.22463110420160604,-0.9744438757697476,0
2022-01-09 03:30:00,0.7229345954528319,0.5783558873174413,30,3,6,1,1,0.649298397185486,0.6030486908903604,0.6091847486072577,0.705701045198158,0.5334318949945802,0.5905704279142956,0.5618270559196821,0.38740381842477495,0.9219101265686932,-0.9566511645958508,-0.29123624306978435,0
2022-01-09 03:40:00,0.6985596113411348,0.5784062024621108,40,3,6,1,1,0.7229345954528319,0.649298397185486,0.6030486908903604,0.6091847486072577,0.705701045198158,0.5334318949945802,0.5905704279142956,-0.20687391881548067,0.9783676107240703,-0.7295078578928202,0.6839724301992214,0
2022-01-09 03:50:00,0.5462948740647693,0.5784565176067803,50,3,6,1,1,0.6985596113411348,0.7229345954528319,0.649298397185486,0.6030486908903604,0.6091847486072577,0.705701045198158,0.5334318949945802,-0.7274314158893741,0.6861803955062986,0.2290590222043872,0.973412535540184,0
2022-01-09 04:00:00,0.6026557398204547,0.5785068327514499,0,4,6,1,1,0.5462948740647693,0.6985596113411348,0.7229345954528319,0.649298397185486,0.6030486908903604,0.6091847486072577,0.705701045198158,-0.9887661990330805,0.14947041061586278,0.9579653612863287,0.2868838904078684,0
2022-01-09 04:10:00,0.6590166055761402,0.5785571478961195,10,4,6,1,1,0.6026557398204547,0.5462948740647693,0.6985596113411348,0.7229345954528319,0.649298397185486,0.6030486908903604,0.6091847486072577,-0.8977507095493023,-0.4405038745615348,0.726390689076051,-0.6872820140405391,0
2022-01-09 04:20:00,0.5536609810086762,0.578607463040789,20,4,6,1,1,0.6590166055761402,0.6026557398204547,0.5462948740647693,0.6985596113411348,0.7229345954528319,0.649298397185486,0.6030486908903604,-0.486818633690383,-0.873503072628728,-0.23348220190724855,-0.9723610756259954,0
2022-01-09 04:30:00,0.5427641690827618,0.5786577781854586,30,4,6,1,1,0.5536609810086762,0.6590166055761402,0.6026557398204547,0.5462948740647693,0.6985596113411348,0.7229345954528319,0.649298397185486,0.09759295470740623,-0.9952264140342529,-0.9592597578022853,-0.28252560425756246,0
2022-01-09 04:40:00,0.67482016257237,0.5787080933301281,40,4,6,1,1,0.5427641690827618,0.5536609810086762,0.6590166055761402,0.6026557398204547,0.5462948740647693,0.6985596113411348,0.7229345954528319,0.6472269544136405,-0.7622973628974741,-0.7232585031282064,0.6905773943974319,0
2022-01-09 04:50:00,0.5997074776776847,0.5787584084747976,50,4,6,1,1,0.67482016257237,0.5427641690827618,0.5536609810086762,0.6590166055761402,0.6026557398204547,0.5462948740647693,0.6985596113411348,0.9662193788322981,-0.25772099636802587,0.23790055913110417,0.9712895160378846,0
2022-01-09 05:00:00,0.6488095543439075,0.5788087236194673,0,5,6,1,1,0.5997074776776847,0.67482016257237,0.5427641690827618,0.5536609810086762,0.6590166055761402,0.6026557398204547,0.5462948740647693,0.9408961685457263,0.3386951431833238,0.9605343263034495,0.27816147826896975,0
2022-01-09 05:10:00,0.6547976574390965,0.5788590387641369,10,5,6,1,1,0.6488095543439075,0.5997074776776847,0.67482016257237,0.5427641690827618,0.5536609810086762,0.6590166055761402,0.6026557398204547,0.5802813375755983,0.8144160909887983,0.7201113673399434,-0.6938585004363621,0
2022-01-09 05:20:00,0.5730982293410121,0.5789093539088064,20,5,6,1,1,0.6547976574390965,0.6488095543439075,0.5997074776776847,0.67482016257237,0.5427641690827618,0.5536609810086762,0.6590166055761402,0.01288123461433601,0.9999170334556815,-0.24231399892173353,-0.9701978797784285,0
2022-01-09 05:30:00,0.6747684782480471,0.578959669053476,30,5,6,1,1,0.5730982293410121,0.6547976574390965,0.6488095543439075,0.5997074776776847,0.67482016257237,0.5427641690827618,0.5536609810086762,-0.5591091410833127,0.8290940648425126,-0.9617890404443362,-0.27379160264910046,0
